"","Player","School","G","BPM","rawVORP","normVORP","Salary"
"1234","Kipper Nichols","Illinois",31,2.5,2.08,0.42,126291.68
"1235","Tyler Underwood","Illinois",31,0.9,0.14,0.33,99223.21
"1236","Andres Feliz","Illinois",31,2.9,2.74,0.46,135570.46
"1237","Josh Jefferson","Illinois State",33,1.4,1.26,0.39,114898.22
"1238","Matt Hein","Illinois State",33,-4.3,-0.48,0.3,90540.59
"1239","Phil Fayne","Illinois State",33,3,3.61,0.5,147824.83
"1240","Rey Idowu","Illinois State",33,-2.3,-0.08,0.32,96137.26
"1241","Matt Chastain","Illinois State",33,1.3,1.72,0.41,121309.57
"1242","Milik Yarbrough","Illinois State",33,1.5,2.56,0.45,133090.6
"1243","Zach Copeland","Illinois State",33,-2,0,0.33,97225.62
"1244","Isaac Gassman","Illinois State",33,-1.6,0.12,0.33,98850.74
"1245","William Tinsley","Illinois State",33,-0.6,0.69,0.36,106952.98
"1246","Keyshawn Evans","Illinois State",33,-4.2,-1.63,0.25,74355.21
"1247","Romello Wilbert","Incarnate Word",31,-11.1,-1.91,0.24,70508.34
"1248","Morgan Taylor","Incarnate Word",31,-9.2,-3.08,0.18,54053.38
"1249","Cody Graham","Incarnate Word",31,-6,-2.23,0.22,66059.22
"1250","Augustine Ene","Incarnate Word",31,-3.3,-0.91,0.28,84498.21
"1251","Jorden Kite","Incarnate Word",31,-6.7,-1.28,0.27,79286.87
"1252","Dwight Murray Jr","Incarnate Word",31,-6.4,-2.64,0.2,60309.25
"1253","Jordan Caruso","Incarnate Word",31,-7.5,-2.95,0.19,55924.49
"1254","Bryce Davis","Incarnate Word",31,-15.6,-1.63,0.25,74343.16
"1255","Charles Brown III","Incarnate Word",31,-5.7,-1.91,0.24,70485.75
"1256","Christian Peevy","Incarnate Word",31,-2.9,-0.51,0.3,90152.2
"1257","Antoine Smith Jr","Incarnate Word",31,-6.6,-2.59,0.21,61020.65
"1258","Juwan Morgan","Indiana",31,13,11.06,0.85,252041.34
"1259","Devonte Green","Indiana",31,5.4,3.39,0.49,144688.89
"1260","Rob Phinisee","Indiana",31,4.2,3.79,0.5,150224.31
"1261","Clifton Moore","Indiana",31,8.8,0.51,0.35,104421
"1262","Aljami Durham","Indiana",31,2.5,3.03,0.47,139655.97
"1263","De'Ron Davis","Indiana",31,6.9,2.51,0.45,132400.75
"1264","Johnny Jager","Indiana",31,1.2,0.04,0.33,97767.65
"1265","Zach McRoberts","Indiana",31,4.4,1.61,0.4,119701.57
"1266","Justin Smith","Indiana",31,1.9,2.47,0.44,131752.58
"1267","Quentin Taylor","Indiana",31,-11.4,-0.07,0.32,96270.3
"1268","Evan Fitzner","Indiana",31,2.1,1.05,0.38,111994.66
"1269","Romeo Langford","Indiana",31,6.4,7.15,0.66,197296.87
"1270","Jake Forrester","Indiana",31,-7.5,-0.24,0.32,93871.85
"1271","Damezi Anderson","Indiana",31,-1.7,0.05,0.33,97896.38
"1272","Vijay Blackmon","Indiana",31,1.2,0.04,0.33,97731.51
"1273","Race Thompson","Indiana",31,2.8,0.23,0.34,100423.57
"1274","Devin Thomas","Indiana State",31,-4.6,-0.45,0.31,90854.58
"1275","Tyeshon Martin","Indiana State",31,-3.6,-0.1,0.32,95816.36
"1276","Allante Holston","Indiana State",31,-1.3,0.37,0.34,102474.23
"1277","Cooper Neese","Indiana State",31,-0.7,0.58,0.35,105328.89
"1278","Christian Williams","Indiana State",31,1,1.71,0.41,121176.33
"1279","Emondre Rickman","Indiana State",31,-5.9,-1.59,0.25,74985.69
"1280","Bronson Kessinger","Indiana State",31,-2.3,-0.13,0.32,95436.94
"1281","De'Avion Washington","Indiana State",31,-0.8,0.4,0.35,102781.37
"1282","Marlon Thomas","Indiana State",31,37.3,0.03,0.33,97669.41
"1283","Tyreke Key","Indiana State",31,3.6,4.81,0.55,164572.15
"1284","Clayton Hughes","Indiana State",31,-4.2,-0.82,0.29,85723.41
"1285","Jordan Barnes","Indiana State",31,0.8,2.24,0.43,128622.39
"1286","Daniel Huenermann","Indiana State",31,-9.5,-0.19,0.32,94600.19
"1287","Blake Brinkmeyer","Indiana State",31,-6.7,-0.12,0.32,95580.35
"1288","Tajuan Agee","Iona",32,-2.8,-0.56,0.3,89428.09
"1289","Payton Hudson","Iona",32,-4.3,-0.24,0.32,93803.81
"1290","Jahnathan Maxwell","Iona",32,-4.9,-0.7,0.29,87391.2
"1291","E.J. Crawford","Iona",32,-0.5,1.33,0.39,115915.41
"1292","Isaiah Still","Iona",32,-5.3,-0.82,0.29,85709.83
"1293","Rickey McGill","Iona",32,2,3.72,0.5,149296.66
"1294","Malik Rhem","Iona",32,-38,-0.14,0.32,95256.55
"1295","Ben Perez","Iona",32,0.3,1.38,0.39,116573.95
"1296","Niksa Nikolic","Iona",32,-1.2,0.18,0.34,99781.04
"1297","Andrija Ristanovic","Iona",32,-3.3,-0.42,0.31,91380.76
"1298","Asante Gist","Iona",32,-3.6,-1.17,0.27,80807.93
"1299","Ryan Kriener","Iowa",31,5.2,2.5,0.44,132186.2
"1300","Michael Baer","Iowa",31,-5.5,-0.05,0.32,96553.74
"1301","Nicolas Hobbs","Iowa",31,0.3,0.02,0.33,97511.31
"1302","Jordan Bohannon","Iowa",31,4.3,4.84,0.55,164951.57
"1303","Tyler Cook","Iowa",31,4.8,4.97,0.56,166871.24
"1304","Luka Garza","Iowa",31,5.1,3.71,0.5,149178.66
"1305","Joe Wieskamp","Iowa",31,7.5,6.43,0.63,187229.9
"1306","Riley Till","Iowa",31,7.9,0.56,0.35,105051.1
"1307","Nicholas Baer","Iowa",31,10.9,6.2,0.62,184044.38
"1308","Austin Ash","Iowa",31,5.6,0.22,0.34,100315.16
"1309","Isaiah Moss","Iowa",31,3.6,3.35,0.48,144146.87
"1310","Connor McCaffery","Iowa",31,1.6,1.65,0.4,120315.86
"1311","Cordell Pemsl","Iowa",31,1.4,0.08,0.33,98377.42
"1312","Maishe Dailey","Iowa",31,0,0.65,0.36,106349.7
"1313","Zion Griffin","Iowa State",31,-2.6,-0.05,0.32,96487.11
"1314","Nick Weiler-Babb","Iowa State",31,6.3,7.1,0.66,196667.9
"1315","George Conditt IV","Iowa State",31,8.8,1.66,0.41,120519.12
"1316","Michael Jacobson","Iowa State",31,6.2,5.14,0.57,169265.18
"1317","Eric Steyer","Iowa State",31,3.1,0.07,0.33,98204.65
"1318","Terrence Lewis","Iowa State",31,-0.6,0.23,0.34,100387.43
"1319","Talen Horton-Tucker","Iowa State",31,4.7,4.62,0.54,161912.84
"1320","Nate Schuster","Iowa State",31,-47.2,-0.18,0.32,94673.59
"1321","Solomon Young","Iowa State",31,-2,0,0.33,97225.62
"1322","Marial Shayok","Iowa State",31,5.8,6.08,0.61,182309.9
"1323","Carter Boothe","Iowa State",31,-16.5,-0.08,0.32,96079.47
"1324","Lindell Wigginton","Iowa State",31,5,3.05,0.47,139910.04
"1325","Cameron Lard","Iowa State",31,10,2.48,0.44,131915.18
"1326","Zoran Talley","Iowa State",31,2.8,0.61,0.36,105735.41
"1327","Tyrese Haliburton","Iowa State",31,9.9,9.89,0.79,235768.18
"1328","Nick Rogers","IUPUI",32,-2.1,-0.04,0.33,96728.98
"1329","Trevor Johnson","IUPUI",32,-10,-0.16,0.32,95037.76
"1330","Camron Justice","IUPUI",32,0.9,2.35,0.44,130155.09
"1331","Daniel Alston","IUPUI",32,-21.6,-0.12,0.32,95510.34
"1332","Grant Weatherford","IUPUI",32,-0.3,1.11,0.38,112753.95
"1333","Jack Hansen","IUPUI",32,-5,-0.66,0.3,88003.8
"1334","Jakoby Kemp","IUPUI",32,9.8,0.21,0.34,100194.55
"1335","Evan Hall","IUPUI",32,-0.8,0.71,0.36,107176
"1336","Ahmed Ismail","IUPUI",32,-0.8,0.54,0.35,104839.37
"1337","D.J. McCall","IUPUI",32,0.3,1.64,0.4,120247.37
"1338","Jaylen Minnett","IUPUI",32,-2.4,-0.24,0.32,93917.58
"1339","Elyjah Goss","IUPUI",32,0.5,1.34,0.39,115959.16
"1340","Brandon Kenyon","IUPUI",32,-4.8,-0.09,0.32,95939.16
"1341","Jontrell Walker","Jackson State",32,-6.3,-2.03,0.23,68814.09
"1342","Jeremiah Bozeman","Jackson State",32,-5.6,-0.58,0.3,89113.04
"1343","William Brown","Jackson State",32,-9.5,-1.85,0.24,71381.54
"1344","Chris Howell","Jackson State",32,-4.9,-2.2,0.22,66358.22
"1345","Venjie Wallis","Jackson State",32,-1.8,0.15,0.33,99339.09
"1346","Jesse Love","Jackson State",32,-7,-0.84,0.29,85520.58
"1347","Josh Everett","Jackson State",32,-6.6,-0.02,0.33,96974.02
"1348","Khalill Spencer","Jackson State",32,-4.9,-0.62,0.3,88564.98
"1349","Jayveous McKinnis","Jackson State",32,3,2.95,0.47,138521.46
"1350","Dontelius Ross","Jackson State",32,-6.2,-2.95,0.19,55921.04
"1351","Justin Johnson","Jackson State",32,-10.4,-2.07,0.23,68280.25
"1352","Demetrice Clopton","Jackson State",32,-9.9,-0.43,0.31,91262.61
"1353","Chris McIntosh","Jackson State",32,-7.6,-0.08,0.32,96061.68
"1354","Jordan Berry","Jackson State",32,-17.3,-0.78,0.29,86346.49
"1355","Hunter Shelton","Jackson State",32,-9.1,-0.78,0.29,86351.96
"1356","James Glenn","Jackson State",32,-29.1,-0.02,0.33,96929.17
"1357","Lemmie Howard","Jackson State",32,-4,-0.94,0.28,84010.96
"1358","Lee Richmond","Jacksonville",32,-7.3,0,0.33,97225.62
"1359","Derrick Flowers","Jacksonville",32,-3.3,-0.24,0.32,93912.11
"1360","Jalyn Hinton","Jacksonville",32,1.8,2.1,0.43,126573.56
"1361","Tanner Rubio","Jacksonville",32,-6.5,-1.56,0.25,75319.69
"1362","Aamahne Santos","Jacksonville",32,-4.7,-1.93,0.24,70200.1
"1363","Corey Romich","Jacksonville",32,-5.7,-0.28,0.31,93299.51
"1364","Tyreese Davis","Jacksonville",32,1.8,2.4,0.44,130772.06
"1365","Dave Bell","Jacksonville",32,-3.8,-0.8,0.29,86041.29
"1366","Jace Hogan","Jacksonville",32,-5.7,-2.36,0.22,64238.18
"1367","DeAnthony McCallum","Jacksonville",32,-4,-0.85,0.29,85345.55
"1368","JD Notae","Jacksonville",32,1.1,2.26,0.43,128865.34
"1369","Donovan Forte","Jacksonville",32,-7.3,0,0.33,97225.62
"1370","Thomas Owen","Jacksonville",32,-22.7,-0.13,0.32,95414.08
"1371","Quinton Forrest","Jacksonville",32,-4.7,-0.14,0.32,95335.31
"1372","KJ Fitzgerald","Jacksonville",32,-6.8,-0.27,0.31,93497.51
"1373","Bryce Workman","Jacksonville",32,-7,-0.85,0.29,85301.79
"1374","Stuckey Mosley","James Madison",33,-2.6,-0.53,0.3,89855.32
"1375","Alex Schulz","James Madison",33,-13.9,-0.06,0.32,96341.99
"1376","Deshon Parker","James Madison",33,-2.5,-0.36,0.31,92139.18
"1377","Dwight Wilson","James Madison",33,-3,-0.63,0.3,88463.58
"1378","Devon Flowers","James Madison",33,-18.8,-0.15,0.32,95087.09
"1379","Darius Banks","James Madison",33,-0.2,1.35,0.39,116166.91
"1380","Cameron Smith","James Madison",33,-19.9,-0.05,0.32,96466.1
"1381","Zach Jacobs","James Madison",33,-3.1,-0.41,0.31,91473.01
"1382","Develle Phillips","James Madison",33,-4.3,-0.58,0.3,89076.71
"1383","Matthew Urbach","James Madison",33,0,0.13,0.33,99028.95
"1384","Matt Lewis","James Madison",33,-2.9,-0.82,0.29,85769.2
"1385","Antanee Pinkard","James Madison",33,-11.2,-1.08,0.28,82098.9
"1386","Greg Jones","James Madison",33,-3.5,-0.59,0.3,88935.63
"1387","Jonathan Hicklin","James Madison",33,2.2,0.02,0.33,97448.39
"1388","Chris Teahan","Kansas",31,0.8,0.04,0.33,97763.13
"1389","Quentin Grimes","Kansas",31,2.2,2.78,0.46,136163.3
"1390","Ochai Agbaji","Kansas",31,5.1,2.61,0.45,133785.17
"1391","Charlie Moore","Kansas",31,0.8,0.91,0.37,109999.33
"1392","K.J. Lawson","Kansas",31,3.9,1.4,0.39,116879.65
"1393","Devon Dotson","Kansas",31,7,7.28,0.67,199160.08
"1394","Lagerald Vick","Kansas",31,7.3,5.69,0.59,176933.7
"1395","Marcus Garrett","Kansas",31,7.2,5.23,0.57,170466.67
"1396","Garrett Luinstra","Kansas",31,-12.9,-0.08,0.32,96117.86
"1397","David McCormack","Kansas",31,4.6,1.43,0.39,117273.75
"1398","Mitch Lightfoot","Kansas",31,8.1,2.76,0.46,135888.9
"1399","Dedric Lawson","Kansas",31,10.3,10.06,0.8,238063.88
"1400","Udoka Azubuike","Kansas",31,8.4,1.54,0.4,118834.33
"1401","Kamau Stokes","Kansas State",31,6.2,6.29,0.62,185284.26
"1402","Mike McGuirl","Kansas State",31,3.7,2.38,0.44,130566.9
"1403","Cartier Diarra","Kansas State",31,5,3.25,0.48,142755.67
"1404","Barry Brown","Kansas State",31,7.8,8.58,0.73,217405.98
"1405","Levi Stockard III","Kansas State",31,-0.3,0.31,0.34,101602.47
"1406","Xavier Sneed","Kansas State",31,8,7.4,0.67,200774.86
"1407","Shaun Neal-Williams","Kansas State",31,-0.8,0.19,0.34,99854.44
"1408","Austin Trice","Kansas State",31,0.4,0.4,0.35,102781.37
"1409","Makol Mawien","Kansas State",31,2.3,2.28,0.43,129175.7
"1410","Nigel Shadd","Kansas State",31,-5.6,-0.06,0.32,96412.59
"1411","Pierson McAtee","Kansas State",31,-6,-0.1,0.32,95870.56
"1412","Patrick Muldoon","Kansas State",31,-20.1,-0.1,0.32,95794.9
"1413","Dean Wade","Kansas State",31,10.4,7.61,0.69,203783.1
"1414","James Love","Kansas State",31,-4.3,-0.09,0.32,95952.99
"1415","Kosta Jankovic","Kennesaw State",32,-7.7,-3.05,0.18,54575.5
"1416","Pietro Agostini","Kennesaw State",32,-9.6,-0.3,0.31,92985.55
"1417","Ugo Obineke","Kennesaw State",32,-9.6,-2.67,0.2,59813.24
"1418","C.J. Washington","Kennesaw State",32,-19.3,-0.89,0.28,84735.14
"1419","Kyle Clarke","Kennesaw State",32,-8,-3.15,0.18,53118.39
"1420","Tyler Hooker","Kennesaw State",32,-1.4,0.53,0.35,104596.52
"1421","Isaac Mbuyamba","Kennesaw State",32,-1.2,0.47,0.35,103850.46
"1422","Bryson Lockley","Kennesaw State",32,-5,-2.32,0.22,64735.92
"1423","Danny Lewis","Kennesaw State",32,-8.7,-2.9,0.19,56621.15
"1424","Markus Smith","Kennesaw State",32,-26.4,-0.15,0.32,95090.27
"1425","Antonio Spencer","Kennesaw State",32,-2.5,-0.17,0.32,94835.39
"1426","Bobby Parker","Kennesaw State",32,-4.6,-1.27,0.27,79477.71
"1427","Adili Kuerban","Kennesaw State",32,-0.7,0.01,0.33,97367.83
"1428","DeAndre Gholston","Kent State",31,-3.3,-0.06,0.32,96315.47
"1429","C.J. Williamson","Kent State",31,-1.4,0.32,0.34,101656.67
"1430","Jalen Avery","Kent State",31,0.1,1.66,0.41,120488.63
"1431","Jaylin Walker","Kent State",31,2.2,3.03,0.47,139720.33
"1432","Akiean Frederick","Kent State",31,2.9,2.15,0.43,127326.04
"1433","Sam Norton","Kent State",31,-28.7,-0.15,0.32,95115.12
"1434","Philip Whittington","Kent State",31,-0.7,0.75,0.36,107751.06
"1435","Kain Harris","Kent State",31,-1.7,0.02,0.33,97479.7
"1436","Anthony Roberts","Kent State",31,-2.7,-0.28,0.31,93257.55
"1437","B.J. Duling","Kent State",31,2.2,0.86,0.37,109319.54
"1438","Antonio Williams","Kent State",31,4.4,5.13,0.57,169061.92
"1439","Mitch Peterson","Kent State",31,0,0.91,0.37,109940.61
"1440","Quade Green","Kentucky",31,5.5,0.97,0.37,110776.23
"1441","EJ Montgomery","Kentucky",31,7.1,3.43,0.49,145213.98
"1442","Jonny David","Kentucky",31,-0.7,0.01,0.33,97387.1
"1443","PJ Washington","Kentucky",31,11.5,9.86,0.79,235340.21
"1444","Reid Travis","Kentucky",31,7.3,5.41,0.58,172943.04
"1445","Ashton Hagans","Kentucky",31,6.8,6.14,0.62,183181.66
"1446","Tyler Herro","Kentucky",31,8.9,8.7,0.74,219079.48
"1447","Immanuel Quickley","Kentucky",31,4.6,3.12,0.47,140973.77
"1448","Keldon Johnson","Kentucky",31,7,6.94,0.65,194383.49
"1449","Jemarl Baker Jr.","Kentucky",31,0.1,0.32,0.34,101636.35
"1450","Nick Richards","Kentucky",31,10.6,3.83,0.51,150865.71
"1451","Saul Phiri","La Salle",30,1.2,1.71,0.41,121122.88
"1452","Jared Kimbrough","La Salle",30,1.1,1.35,0.39,116071.55
"1453","Cian Sullivan","La Salle",30,-11.1,-0.24,0.32,93827.73
"1454","Miles Brookins","La Salle",30,-1.6,0.16,0.33,99437.99
"1455","David Beatty","La Salle",30,-2.4,-0.26,0.31,93589.69
"1456","Cheddi Mosely","La Salle",30,-3.9,-0.31,0.31,92858.07
"1457","Traci Carter","La Salle",30,0,1.22,0.38,114308.42
"1458","Pookie Powell","La Salle",30,1.3,2.2,0.43,128069.18
"1459","Ed Croswell","La Salle",30,1.2,1.52,0.4,118546.45
"1460","Andrew Lafond","La Salle",30,-13.2,-0.08,0.32,96049.43
"1461","Isiah Deas","La Salle",30,-2.5,-0.33,0.31,92616.53
"1462","Jack Clark","La Salle",30,1.8,0.77,0.36,107956.05
"1463","Jayson Brower","La Salle",30,-17.7,-0.1,0.32,95760.05
"1464","Jamir Moultrie","La Salle",30,-8,-1.02,0.28,82943.28
"1465","Paulius Zalys","Lafayette",30,-5.2,-1.75,0.24,72730.94
"1466","Justin Jaworski","Lafayette",30,0.5,1.91,0.42,124034.19
"1467","Michael Anekwe","Lafayette",30,-12,-0.04,0.32,96642.19
"1468","Sean Good","Lafayette",30,-0.4,0.33,0.34,101837.05
"1469","Lukas Jarrett","Lafayette",30,1.7,2.13,0.43,127058.68
"1470","E.J. Stephens","Lafayette",30,-4.7,-1.52,0.26,75896.62
"1471","Auston Evans","Lafayette",30,-7.8,-0.26,0.31,93638.7
"1472","Myles Cherry","Lafayette",30,-3.6,-0.51,0.3,90075.12
"1473","Cal Reichwein","Lafayette",30,-16.7,-0.23,0.32,93966.59
"1474","Alex Petrie","Lafayette",30,-8.2,-3.45,0.16,48899.03
"1475","Dylan Hastings","Lafayette",30,-3.8,-0.61,0.3,88677.22
"1476","Tyrone Perry","Lafayette",30,-6.5,-1.33,0.26,78637.57
"1477","Isaac Suffren","Lafayette",30,-5.1,-1.34,0.26,78415.87
"1478","Kyle Stout","Lafayette",30,-4.1,-0.85,0.29,85292.17
"1479","Jay Vaughan","Lafayette",30,-3.1,-0.01,0.33,97058.76
"1480","Michael Kolawole","Lamar",31,-2.6,-0.24,0.32,93810.87
"1481","Tyrin Atwood","Lamar",31,3,2.08,0.42,126415.89
"1482","Edwin Jeudy","Lamar",31,-5,-1,0.28,83268.5
"1483","Laquarious Paige","Lamar",31,-6,-0.82,0.29,85707.6
"1484","Vince Holmes","Lamar",31,-1.9,0.06,0.33,98075.92
"1485","Jordan Hunter","Lamar",31,-1.4,0.36,0.34,102252.9
"1486","Grehlon Easter","Lamar",31,-3,-0.24,0.32,93804.09
"1487","Josh Nzeakor","Lamar",31,-2,0,0.33,97225.62
"1488","Christian Barrett","Lamar",31,-1.2,0.32,0.34,101643.12
"1489","Jordan Foster","Lamar",31,-1.6,0.05,0.33,97970.91
"1490","Nick Garth","Lamar",31,-0.2,1.3,0.39,115437.64
"1491","Avery Sullivan","Lamar",31,-1.6,0.03,0.33,97672.79
"1492","Davion Buster","Lamar",31,0.7,0.53,0.35,104603.93
"1493","Jordan Cohen","Lehigh",31,4,4.77,0.55,164030.13
"1494","Ed Porter","Lehigh",31,-2.9,-0.07,0.32,96290.63
"1495","Joe Foley","Lehigh",31,-2.6,-0.08,0.32,96073.82
"1496","Lance Tejada","Lehigh",31,-1.4,0.45,0.35,103574.08
"1497","Zedrek Farrell","Lehigh",31,-7.9,-0.08,0.32,96093.02
"1498","Jeameril Wilson","Lehigh",31,-1.1,0.37,0.34,102398.57
"1499","Pat Andree","Lehigh",31,1.4,2.31,0.44,129629.65
"1500","Caleb Bennett","Lehigh",31,-3.6,-0.53,0.3,89763.75
"1501","Shane Acoveno","Lehigh",31,-4,-0.02,0.33,96932.03
"1502","Nic Lynch","Lehigh",31,-10.6,-2.58,0.21,61099.7
"1503","Marques Wilson","Lehigh",31,-2.1,-0.02,0.33,96980.58
"1504","James Karnik","Lehigh",31,-3.9,-1.07,0.28,82292.85
"1505","Kyle Leufroy","Lehigh",31,2.3,3.35,0.48,144131.06
"1506","David Roelke","Lehigh",31,-7,-0.04,0.33,96717.48
"1507","Brendan Newton","Liberty",34,-0.4,0.08,0.33,98312.86
"1508","Zach Farquhar","Liberty",34,-0.6,0.09,0.33,98436.41
"1509","Georgie Pacheco-Ortiz","Liberty",34,1.9,2.46,0.44,131717.6
"1510","Keegan McDowell","Liberty",34,-1.9,0.02,0.33,97556.12
"1511","Keenan Gumbs","Liberty",34,1,1.26,0.39,114862.34
"1512","Darius McGhee","Liberty",34,1.6,1.93,0.42,124245.94
"1513","Caleb Homesley","Liberty",34,2.9,3.37,0.49,144446.31
"1514","Lovell Cabbil","Liberty",34,3.5,3.99,0.51,153059.78
"1515","Scottie James","Liberty",34,5.5,4.66,0.55,162475.29
"1516","Myo Baxter-Bell","Liberty",34,-0.3,0.63,0.36,106099.58
"1517","Elijah Cuffee","Liberty",34,1.9,2.57,0.45,133163.13
"1518","Michael Buckland","Lipscomb",32,3,3.2,0.48,142076.73
"1519","Nathan Moran","Lipscomb",32,-0.2,0.58,0.35,105298.82
"1520","Eli Pepper","Lipscomb",32,5.6,4.37,0.53,158415.66
"1521","Jake Wolfe","Lipscomb",32,-0.6,0.39,0.35,102723.71
"1522","Matt Rose","Lipscomb",32,1.5,1.17,0.38,113650.97
"1523","Zach Flener","Lipscomb",32,-6,-0.12,0.32,95562.85
"1524","Ahsan Asadullah","Lipscomb",32,3.1,1.8,0.41,122498.67
"1525","Rob Marberry","Lipscomb",32,5.8,4.22,0.53,156271.56
"1526","Alex Jones","Lipscomb",32,0.1,0.42,0.35,103060.64
"1527","Garrison Mathews","Lipscomb",32,4.2,4.39,0.53,158741.65
"1528","Kenny Cooper","Lipscomb",32,3.7,3.6,0.5,147669.99
"1529","John Matt Merritt","Lipscomb",32,-0.6,0.1,0.33,98695.86
"1530","Andrew Fleming","Lipscomb",32,1.9,0.91,0.37,109981.93
"1531","Greg Jones","Lipscomb",32,-2.4,-0.03,0.33,96788.05
"1532","Jaizec Lottie","Little Rock",31,-2.8,-0.46,0.31,90829.74
"1533","Ryan Pippins","Little Rock",31,-2.7,-0.24,0.32,93826.68
"1534","Kamani Johnson","Little Rock",31,0.4,1,0.37,111291.16
"1535","Damir Hadzic","Little Rock",31,-14.4,-0.62,0.3,88544.2
"1536","Deondre Burns","Little Rock",31,-4.8,-1.42,0.26,77369.46
"1537","Terrell Curtis II","Little Rock",31,-23.4,-0.19,0.32,94567.45
"1538","Kris Bankston","Little Rock",31,5.7,4.16,0.52,155481.95
"1539","Dani Koljanin","Little Rock",31,-6.2,-1.17,0.27,80863.26
"1540","Rayjon Tucker","Little Rock",31,2.6,4.07,0.52,154208.19
"1541","Markquis Nowell","Little Rock",31,-2.4,-0.25,0.32,93788.28
"1542","Nikola Maric","Little Rock",31,-3.3,-0.79,0.29,86127.67
"1543","Horace Wyatt Jr.","Little Rock",31,-4.7,-0.57,0.3,89207.05
"1544","Damarion Geter","Longwood",32,-1.6,0.22,0.34,100266.75
"1545","Jordan Cintron","Longwood",32,-2.9,-0.44,0.31,91072.27
"1546","Gus Okafor","Longwood",32,-8.9,-1.38,0.26,77902.45
"1547","Kamil Chapman","Longwood",32,-12.7,-1.06,0.28,82360.22
"1548","Joey Lipp","Longwood",32,-21.4,-0.14,0.32,95315.62
"1549","Michael Smith","Longwood",32,-17,-0.15,0.32,95092.46
"1550","Isaiah Walton","Longwood",32,-0.8,0.39,0.35,102752.15
"1551","JaShaun Smith","Longwood",32,-3.6,-1.14,0.27,81245.5
"1552","Jaylon Wilson","Longwood",32,-4.2,-0.84,0.29,85409
"1553","Juan Munoz","Longwood",32,-4.4,-0.67,0.3,87852.84
"1554","Pernell Adgei","Longwood",32,-5.1,-0.68,0.29,87662.49
"1555","Sean Flood","Longwood",32,-3,-0.54,0.3,89622.81
"1556","Spencer Franklin","Longwood",32,-3.8,-0.83,0.29,85608.09
"1557","Lorenzo Phillips","Longwood",32,-0.2,1.41,0.39,116955.73
"1558","Justin Miller","Louisiana",31,-0.7,0.81,0.36,108558.45
"1559","Eli Mouton","Louisiana",31,-27.5,-0.21,0.32,94346.12
"1560","Jeremy Hayes","Louisiana",31,-6.7,-1.33,0.26,78543.85
"1561","R.J. Gladney","Louisiana",31,-7,-0.18,0.32,94684.88
"1562","Kristian Lafayette","Louisiana",31,-1.8,0.01,0.33,97320.48
"1563","Cedric Russell","Louisiana",31,-1.8,0.13,0.33,99043.66
"1564","Malik Marquetti","Louisiana",31,1.4,1.15,0.38,113312.45
"1565","Jakeenan Gant","Louisiana",31,5.9,6.15,0.62,183311.52
"1566","Trajan Wesley","Louisiana",31,-2.7,-0.26,0.31,93573.73
"1567","P.J. Hardy","Louisiana",31,-0.6,0.79,0.36,108228.72
"1568","Marcus Stroman","Louisiana",31,-0.2,1.49,0.4,118039.36
"1569","Mason Aucoin","Louisiana",31,-6.4,-0.18,0.32,94691.66
"1570","Jerekius Davis","Louisiana",31,-2.4,-0.2,0.32,94483.88
"1571","Anthony Duruji","Louisiana Tech",31,2.1,3.07,0.47,140236.39
"1572","Amorie Archibald","Louisiana Tech",31,0.8,2.21,0.43,128116.5
"1573","Mubarak Muhammed","Louisiana Tech",31,0.4,1.12,0.38,112944.33
"1574","Kale Walters","Louisiana Tech",31,-14.7,-0.1,0.32,95791.52
